official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
cet6,大学英语六级词库,all,全部,1999,handicap,'hændikæp,n. advantage given to a competitor to equalize chances of winning\nv. attempt to forecast the winner (especially in a horse race) and assign odds for or against a contestant\nv. put at a disadvantage,"n. 障碍, 困难, 不利条件\nvt. 加障碍于, 妨碍",,2,,cet6 ky toefl ielts,4399,8589,d:handicapped/s:handicaps/i:handicapping/p:handicapped/3:handicaps,,,Having no will is the worst handicap.,没有愿望是最大的障碍。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handicap,28216,1394908,https://tatoeba.org/en/sentences/show/28216,https://tatoeba.org/en/sentences/show/1394908,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2000,handkerchief,'hæŋkәtʃif,n. a square piece of cloth used for wiping the eyes or nose or as a costume accessory,"n. 手帕, 头巾, 围巾",,1,,gk cet4 cet6 ky,6708,8487,s:handkerchiefs,,,He wiped his hands on a handkerchief.,他用手帕把手抹干净。,She folded her handkerchief neatly.,她整齐地把她的手帕折好。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handkerchief,292452,1345611,https://tatoeba.org/en/sentences/show/292452,https://tatoeba.org/en/sentences/show/1345611,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handkerchief,312004,840618,https://tatoeba.org/en/sentences/show/312004,https://tatoeba.org/en/sentences/show/840618,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2001,handle,hændl,"n. the appendage to an object that is designed to be held in order to use or move it\nv. touch, lift, or hold with the hands\nv. show and train","n. 柄, 把手, 把柄, 柄状物, 手感\nvt. 触摸, 运用, 买卖, 处理, 操作\nvi. 搬运, 易于操纵\nn. 句柄\n[计] 句柄",,4,1,gk cet4 cet6 ky toefl gre,1576,1238,d:handled/i:handling/p:handled/s:handles/3:handles,,,The handle came away from the door when I grasped it.,我握住门把，它就从门上掉了下来。,I don't know how to handle children.,我不知道如何对待孩子。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handle,39066,371144,https://tatoeba.org/en/sentences/show/39066,https://tatoeba.org/en/sentences/show/371144,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handle,245861,881064,https://tatoeba.org/en/sentences/show/245861,https://tatoeba.org/en/sentences/show/881064,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2002,handout,'hændaut,n. an announcement distributed to members of the press in order to supplement or replace an oral presentation\nn. giving money or food or clothing to a needy person,"n. 施舍物, 救济品, 分发的印刷品资料, 广告物品",,1,,cet6 ielts,12316,12059,s:handouts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2003,handsome,'hænsәm,s pleasing in appearance especially by reason of conformity to ideals of form and proportion\ns given or giving freely,"a. 英俊的, 大方的, 慷慨的, 相当可观的, 美观的, 灵敏的",,2,,zk gk cet4 cet6 ky ielts,4033,3838,t:handsomest/r:handsomer,,,"He is young and, what is more, handsome.",他很年轻，更重要的是，他很帅。,My father must have been handsome in his youth.,我爸爸年轻的时候一定很英俊。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handsome,299110,332576,https://tatoeba.org/en/sentences/show/299110,https://tatoeba.org/en/sentences/show/332576,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handsome,319262,334228,https://tatoeba.org/en/sentences/show/319262,https://tatoeba.org/en/sentences/show/334228,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2004,handwriting,'hændraitiŋ,n. something written by hand\nn. the activity of writing by hand,n. 笔迹,,1,,zk gk cet4 cet6 ky,7825,9204,s:handwritings,,,He can't have written this; it's not his handwriting.,这不是他写的，他的字迹不是这样的。,My mother has good handwriting.,我母亲的笔迹很好看。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handwriting,283030,973662,https://tatoeba.org/en/sentences/show/283030,https://tatoeba.org/en/sentences/show/973662,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handwriting,251843,834801,https://tatoeba.org/en/sentences/show/251843,https://tatoeba.org/en/sentences/show/834801,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2005,handy,'hændi,n. United States blues musician who transcribed and published traditional blues music (1873-1958)\ns. easy to reach\ns. easy to use\ns. skillful with the hands,"a. 便利的, 敏捷的, 容易取得的\n[化] 便于使用的; 易操作的",,2,,gk cet4 cet6 ky toefl ielts,5980,6380,r:handier/s:handies,,,It really comes in handy.,这真的能派上用场。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,handy,1170464,714319,https://tatoeba.org/en/sentences/show/1170464,https://tatoeba.org/en/sentences/show/714319,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2006,hang,hæŋ,n. the way a garment hangs\nn. a gymnastic exercise performed on the rings or horizontal bar or parallel bars when the gymnast's weight is supported by the arms\nv. be suspended or hanging\nv. cause to be hanging or suspended,"n. 悬挂, 诀窍, 意义\nvt. 悬挂, 附着, 装饰, 垂下, 踌躇, 绞死, 使悬而未决\nvi. 悬着, 垂下, 被绞死, 悬而不决",,4,1,zk gk cet4 cet6 ky toefl ielts,1069,867,i:hanging/p:hung/d:hung/3:hangs,,,Don't hang out with people that easily give up.,别跟轻易放弃的人交往。,"If you don't fold your clothes or hang them, they will be wrinkled.",若没有将衣服折起来或是挂在衣架上，会起皱纹。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hang,11149160,11122879,https://tatoeba.org/en/sentences/show/11149160,https://tatoeba.org/en/sentences/show/11122879,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hang,2674369,4262047,https://tatoeba.org/en/sentences/show/2674369,https://tatoeba.org/en/sentences/show/4262047,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2007,harbor,'hɑ:bә,"n. a place of refuge and comfort and security\nv. maintain (a theory, thoughts, or feelings)\nv. secretly shelter (as of fugitives or criminals)","n. 港, 避难所\nv. 庇护, 藏匿, (使)入港停泊",,,,cet6 ky toefl ielts gre,26500,5726,i:harboring/p:harbored/3:harbors/d:harbored/s:harbors,,,There are many ships in the harbor.,港口内有许多船。,We saw many ships in the harbor.,我们在港口里看到了许多船。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harbor,240941,895582,https://tatoeba.org/en/sentences/show/240941,https://tatoeba.org/en/sentences/show/895582,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harbor,263018,902930,https://tatoeba.org/en/sentences/show/263018,https://tatoeba.org/en/sentences/show/902930,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2008,harbour,'hɑ:bә,"n a sheltered port where ships can take on or discharge cargo\nn a place of refuge and comfort and security\nv secretly shelter (as of fugitives or criminals)\nv keep in one's possession; of animals\nv hold back a thought or feeling about\nv maintain (a theory, thoughts, or feelings)","n. 港, 避难所\nv. 庇护, 藏匿, (使)入港停泊",,3,,gk cet4 cet6 ielts,3526,36866,i:harbouring/s:harbours/p:harboured/3:harbours/d:harboured,,,The lost fishing boat made a safe return to harbour.,迷路的渔船安全地返回了港口。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harbour,435250,334773,https://tatoeba.org/en/sentences/show/435250,https://tatoeba.org/en/sentences/show/334773,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2009,harden,hɑ:dn,v. become hard or harder\nv. make hard or harder,"vt. 使变硬, 使坚强, 使冷酷\nvi. 变硬, 变冷酷",,2,,cet4 cet6 ky toefl gre,6995,8207,d:hardened/i:hardening/p:hardened/3:hardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2010,hardly,'hɑ:dli,r. almost not,"adv. 刚刚, 几乎不, 勉强是",,4,1,zk gk cet4 cet6 ky toefl,1135,1741,,,,She could hardly keep from laughing when she saw the dress.,"当她看到那件衣服, 她无法抑制自己的笑声。",She is hardly ever late for appointments.,她很少迟到。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hardly,311125,774475,https://tatoeba.org/en/sentences/show/311125,https://tatoeba.org/en/sentences/show/774475,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hardly,9671603,354513,https://tatoeba.org/en/sentences/show/9671603,https://tatoeba.org/en/sentences/show/354513,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2011,hardship,'hɑ:dʃip,n. something that causes or entails suffering,"n. 艰难, 辛苦, 苦难\n[法] 受苦, 吃苦, 苦难",,2,,gk cet4 cet6 ky toefl,6378,6922,s:hardships,,,He overcame all sorts of hardship and setbacks to succeed in a solo crossing of Antarctica.,他克服了种种困难和挫折，终于成功一个人越过了南极洲。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hardship,54049,478872,https://tatoeba.org/en/sentences/show/54049,https://tatoeba.org/en/sentences/show/478872,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2012,hardware,'hɑ:dwєә,"n. major items of military weaponry (as tanks or missile)\nn. instrumentalities (tools or implements) made of metal\nn. (computer science) the mechanical, magnetic, electronic, and electrical components making up a computer system","n. 硬件, 五金器具, 零件\n[计] 硬件",,2,,cet4 cet6 ky toefl ielts,3435,4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2013,hardy,'hɑ:di,n. United States slapstick comedian who played the pompous and overbearing member of the Laurel and Hardy duo who made many films (1892-1957)\nn. English novelist and poet (1840-1928)\ns. having rugged physical strength; inured to fatigue or hardships\ns. able to survive under unfavorable weather conditions,"a. 难的, 艰苦的, 坚硬的, 勇敢的\nadv. 努力地, 辛苦地, 坚硬地",,2,,cet6 toefl ielts gre,7183,10388,r:hardier/t:hardiest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2014,hare,hєә,"n. swift timid long-eared mammal larger than a rabbit having a divided upper lip and long hind legs; young born furred and with open eyes\nv. run quickly, like a hare",n. 野兔\nvi. 飞跑,,1,,cet4 cet6,7035,14507,s:hares/i:haring/p:hared/3:hares/d:hared,,,The hare was outdistanced by the tortoise.,野兔被乌龟抛了在后头。,It is not easy to catch a hare with your bare hands.,空手赤拳抓野兔并不容易。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hare,65633,339505,https://tatoeba.org/en/sentences/show/65633,https://tatoeba.org/en/sentences/show/339505,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hare,627421,761273,https://tatoeba.org/en/sentences/show/627421,https://tatoeba.org/en/sentences/show/761273,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2015,harm,hɑ:m,v. cause or do harm to,"n. 伤害, 害处\nvt. 伤害, 损害",,3,1,gk cet4 cet6 ky toefl,3189,3651,d:harmed/i:harming/s:harms/3:harms/p:harmed,,,This book will do more harm than good.,这本书弊大于利。,This kind of magazine can do harm to young people.,这种杂志对年轻人有害。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harm,57021,1397122,https://tatoeba.org/en/sentences/show/57021,https://tatoeba.org/en/sentences/show/1397122,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harm,58684,336852,https://tatoeba.org/en/sentences/show/58684,https://tatoeba.org/en/sentences/show/336852,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2016,harmful,'hɑ:mful,a. causing or capable of causing harm,"a. 有害的, 伤害的",,2,1,gk cet4 cet6 toefl ielts,6454,5809,,,,It is clearly shown in Johnson's investigation that passive smoking is very harmful.,在Johnson的调查里，明确地证明了二手烟是很有害的。,Some medicines can be harmful to the body.,有些药品会对身体产生危害。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harmful,52803,838835,https://tatoeba.org/en/sentences/show/52803,https://tatoeba.org/en/sentences/show/838835,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harmful,1553550,1551887,https://tatoeba.org/en/sentences/show/1553550,https://tatoeba.org/en/sentences/show/1551887,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2017,harmonious,hɑ:'mәuniәs,a. musically pleasing\ns. exhibiting equivalence or correspondence among constituents of an entity or between different entities\ns. suitable and fitting\ns. existing together in harmony,"a. 和睦的, 调和的, 和谐的, 协调的",,1,,cet6 toefl,11319,12523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2018,harmony,'hɑ:mәni,n. compatibility in opinion and action\nn. the structure of music with respect to the composition and progression of chords\nn. a harmonious state of things in general and of their properties (as of colors and sounds); congruity of parts with one another and with the whole\nn. agreement of opinions,"n. 协调, 和睦, 调和\n[电] 和声学",,2,,gk cet4 cet6 ky toefl ielts gre,4697,4669,s:harmonies,,,We must learn to live in harmony with nature.,我们必须学会与自然和谐共处。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harmony,248821,5613678,https://tatoeba.org/en/sentences/show/248821,https://tatoeba.org/en/sentences/show/5613678,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2019,harness,'hɑ:nis,n. a support consisting of an arrangement of straps for holding something to the body (especially one supporting a person suspended from a parachute)\nn. stable gear consisting of an arrangement of leather straps fitted to a draft animal so that it can be attached to and pull a cart\nv. put a harness\nv. exploit the power of,"n. 马具, 挽具状带子, 甲胄\nvt. 给...上挽具, 驾驭, 披上甲胄, 利用...以产生动力",,1,,cet4 cet6 ky toefl ielts gre,8482,9768,d:harnessed/i:harnessing/s:harnesses/3:harnesses/p:harnessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2020,harp,hɑ:p,n. a chordophone that has a triangular frame consisting of a sounding board and a pillar and a curved neck; the strings stretched between the neck and the soundbox are plucked with the fingers\nn. a pair of curved vertical supports for a lampshade\nv. come back to\nv. play the harp,"n. 竖琴\nvi. 弹奏竖琴, 不停地说",,1,,cet6 gre,12360,11984,i:harping/s:harps/p:harped/3:harps/d:harped,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2021,harsh,hɑ:ʃ,s. unpleasantly stern\ns. disagreeable to the senses\ns. unkind or cruel or uncivil\ns. severe,"a. 粗糙的, 刺耳的, 严厉的\n[法] 粗糙的, 严厉的, 苛刻的",,2,,cet4 cet6 ky toefl ielts gre,3931,3471,r:harsher/t:harshest,,,I am slowly adjusting to the harsh climate here.,我在慢慢习惯这苛刻的气候。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harsh,10172805,11502924,https://tatoeba.org/en/sentences/show/10172805,https://tatoeba.org/en/sentences/show/11502924,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2022,harvest,'hɑ:vist,"n. the consequence of an effort or activity\nn. the gathering of a ripened crop\nn. the season for gathering crops\nv. remove from a culture or a living or dead body, as for the purposes of transplantation","n. 收获, 成果, 收获物, 收获期\nv. 收割, 收获",,2,,gk cet4 cet6 ky toefl,5250,4839,d:harvested/i:harvesting/s:harvests/p:harvested/3:harvests,,,We're expecting a good harvest this year.,我们期望今年丰收。,This year promises a good harvest of rice.,预期今年稻米会丰收。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harvest,243138,900677,https://tatoeba.org/en/sentences/show/243138,https://tatoeba.org/en/sentences/show/900677,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,harvest,243177,344715,https://tatoeba.org/en/sentences/show/243177,https://tatoeba.org/en/sentences/show/344715,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2023,hassle,'hæsl,n. disorderly fighting,"n. 激烈而持久的争论\nvi. 争论\nvt. 与...争辩, 使烦恼",,1,,cet6 gre,11651,10953,s:hassles/d:hassled/i:hassling/p:hassled/3:hassles,,,It's become a hassle to keep on dyeing my hair.,一直染发太麻烦了。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hassle,3182858,8851549,https://tatoeba.org/en/sentences/show/3182858,https://tatoeba.org/en/sentences/show/8851549,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2024,haste,heist,n. overly eager speed (and possible carelessness)\nn. the act of moving hurriedly and in a careless manner,"n. 匆忙, 急忙",,1,,cet4 cet6 ky toefl ielts,9482,13347,,,,"Having been written in haste, the book has a lot of errors.",这本书是匆匆忙忙地写的，所以有很多谬误。,"Being written in great haste, this letter has quite a few mistakes.",这封信是十分匆匆忙忙地写的，所以有不少笔误。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,haste,19710,470471,https://tatoeba.org/en/sentences/show/19710,https://tatoeba.org/en/sentences/show/470471,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,haste,66982,758630,https://tatoeba.org/en/sentences/show/66982,https://tatoeba.org/en/sentences/show/758630,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2025,hasten,'heisn,v act or move at high speed\nv move fast\nv speed up the progress of; facilitate\nv cause to occur rapidly,"vt. 催促, 加紧\nvi. 赶快, 急忙",,1,,cet4 cet6 toefl gre,8507,9445,p:hastened/d:hastened/i:hastening/3:hastens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2026,hasty,'heisti,s. excessively quick\ns. done with very great haste and without due deliberation,"a. 匆匆的, 轻率的, 性怠的",,2,,cet4 cet6 ky toefl ielts gre,11493,12658,t:hastiest/r:hastier,,,I ate a hasty lunch.,我匆忙的吃了午餐。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hasty,256851,866298,https://tatoeba.org/en/sentences/show/256851,https://tatoeba.org/en/sentences/show/866298,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2027,hatch,hætʃ,n. the production of young from an egg\nn. shading consisting of multiple crossing lines\nn. a movable barrier covering a hatchway\nv. emerge from the eggs,"n. 孵化, 舱口\nvt. 孵, 孵出, 策划\nvi. 孵化",,2,,gk cet4 cet6 ky toefl ielts gre,7882,7365,d:hatched/i:hatching/s:hatches/p:hatched/3:hatches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2028,hate,heit,n. the emotion of intense dislike; a feeling of dislike so strong that it demands action\nv. dislike intensely; feel antipathy or aversion towards,"n. 憎恨, 恨, 厌恶\nvt. 憎恨, 憎恶\nvi. 仇恨",,3,1,zk gk cet4 cet6 ky,1839,1526,p:hated/3:hates/i:hating/d:hated,,,"Those who love too much, hate in like extreme.",爱得深，恨得也深。,Dan wanted you to know that he didn't hate you.,丹想让你知道他不恨你。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hate,274342,7032138,https://tatoeba.org/en/sentences/show/274342,https://tatoeba.org/en/sentences/show/7032138,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hate,3951563,5624136,https://tatoeba.org/en/sentences/show/3951563,https://tatoeba.org/en/sentences/show/5624136,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
cet6,大学英语六级词库,all,全部,2029,hateful,'heitful,a. evoking or deserving hatred\ns. characterized by malice,"a. 憎恨的, 可恨的, 可恶的",,,,cet4 cet6,20378,14495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2030,hatred,'heitrid,n the emotion of intense dislike; a feeling of dislike so strong that it demands action,"n. 憎恨, 仇恨, 憎恶\n[法] 敌意, 憎恨, 憎恶",,2,1,cet4 cet6 ky toefl,5352,5252,s:hatreds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2031,haughty,'hɒ:ti,s having or showing arrogant superiority to and disdain of those one views as unworthy,"a. 傲慢的, 骄傲的, 崇高的",,,,cet6 toefl gre,20226,19401,t:haughtiest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2032,haul,hɒ:l,v. draw slowly or heavily\nv. transport in a vehicle,"n. 用力拖拉, 拖运, 强拉, 捕获量, 拖运距离\nvi. 拖, 拉, 改变方向, 改变主意\nvt. 拖拉, 拖运",,2,,cet6 ky toefl ielts,5364,4191,p:hauled/i:hauling/d:hauled/3:hauls/s:hauls,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cet6,大学英语六级词库,all,全部,2033,haunt,hɒ:nt,n. a frequently visited place\nv. follow stealthily or recur constantly and spontaneously to\nv. haunt like a ghost; pursue,"n. 常到的地方, 生息地\nvt. 常到, 出没于, 萦绕于\nvi. 出没, 作祟",,2,,cet6 toefl ielts gre,6064,5014,d:haunted/3:haunts/s:haunts/p:haunted/i:haunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
