official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
gk,高考英语词库,all,全部,1587,hey,hei,"a. High.\ninterj. An exclamation of joy, surprise, or encouragement.\ninterj. A cry to set dogs on.",interj. 嗨,,2,,gk,3901,1429,s:heys,,,"Hey, sir, the function on the blackboard is not exponential, but trigonometric.",嗨，先生，黑板上的不是指数函数，而是三角函数。,"Hey, I may have no money, but I still have my pride.",嗨，我可能没钱，但我一直有我的骄傲。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hey,7794265,469488,https://tatoeba.org/en/sentences/show/7794265,https://tatoeba.org/en/sentences/show/469488,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hey,1629,501454,https://tatoeba.org/en/sentences/show/1629,https://tatoeba.org/en/sentences/show/501454,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1588,hi,hai,n an expression of greeting\nn a state in the United States in the central Pacific on the Hawaiian Islands,interj. 喂,,3,1,gk,6210,2072,,,,"Hi, I'd like a deep-fried pizza roll.","嗨, 我要一个炸薄饼卷。",Say hi to your father for me.,代我向你父亲问好。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hi,776138,776993,https://tatoeba.org/en/sentences/show/776138,https://tatoeba.org/en/sentences/show/776993,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hi,1477119,893023,https://tatoeba.org/en/sentences/show/1477119,https://tatoeba.org/en/sentences/show/893023,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1589,hibernate,'haibәneit,v. sleep during winter\nv. be in an inactive or dormant state,"vi. 过冬, 冬眠, 避寒",,,,gk toefl gre,24989,21924,i:hibernating/d:hibernated/p:hibernated/s:hibernates/3:hibernates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1590,hibernation,.haibә'neiʃәn,n. the torpid or resting state in which some animals pass the winter\nn. cessation from or slowing of activity during the winter; especially slowing of metabolism in some animals\nn. the act of retiring into inactivity,"n. 过冬, 冬眠, 避寒\n[医] 冬眠, 冬蛰",,,,gk toefl,22451,19620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1591,hide,haid,"n. the dressed skin of an animal (especially a large animal)\nn. body covering of a living animal\nv. prevent from being seen or discovered\nv. be or go into hiding; keep out of sight, as for protection and safety","n. 兽皮, 迹象, 躲藏处\nvt. 藏, 隐瞒, 遮避, 剥...的皮, 隐藏\nvi. 躲藏\n[计] 隐藏",,3,1,zk gk cet4 cet6 ky toefl gre,1486,1255,d:hidden/i:hiding/p:hid/3:hides/s:hides,,,Hide it inside the warehouse for now.,暂时藏在仓库里好了。,Please hide the blueberry jam where Takako can't see it.,把蓝莓酱藏在享子看不到的地方。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hide,11272607,1667237,https://tatoeba.org/en/sentences/show/11272607,https://tatoeba.org/en/sentences/show/1667237,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hide,19335,2029333,https://tatoeba.org/en/sentences/show/19335,https://tatoeba.org/en/sentences/show/2029333,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1592,high,hai,n. a lofty level or position or degree\nn. an air mass of higher than normal pressure\nn. a state of sustained elation\nn. a state of altered consciousness induced by alcohol or narcotics,"n. 高度, 高处\na. 高的, 高级的, 主要的, 高尚的, 高原的, 高音的, 昂贵的, 傲慢的\nadv. 高度地, 奢侈地",,5,1,zk gk,152,141,r:higher/t:highest/s:highs,,,The high building can be seen from the window.,从窗户可以看见高楼。,I'm not a junior high school student.,我不是个初中生。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,high,274168,334202,https://tatoeba.org/en/sentences/show/274168,https://tatoeba.org/en/sentences/show/334202,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,high,259439,891746,https://tatoeba.org/en/sentences/show/259439,https://tatoeba.org/en/sentences/show/891746,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1593,highway,'haiwei,n. a major road for any form of motor transport,"n. 公路, 大道, 捷径\n[法] 公路, 大路",,2,1,gk cet4 cet6 ky,4470,2583,s:highways,,,I enjoyed driving on the new highway.,我很喜欢在新的高速公路上开车。,Traffic conditions on the highway are normal this morning.,今天早上高速公路上的交通状况正常。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,highway,258804,885524,https://tatoeba.org/en/sentences/show/258804,https://tatoeba.org/en/sentences/show/885524,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,highway,3695644,3695643,https://tatoeba.org/en/sentences/show/3695644,https://tatoeba.org/en/sentences/show/3695643,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1594,hill,hil,n. a local and well-defined elevation of the land\nn. United States railroad tycoon (1838-1916)\nn. risque English comedian (1925-1992)\nv. form into a hill,"n. 小山, 丘陵, 小土堆\nvt. 作成土堆, 堆成小丘",,3,1,zk gk,1134,1800,s:hills/i:hilling/p:hilled/3:hills/d:hilled,,,The fresh snow looks beautiful on the hill.,刚从天上降下来的雪，铺满了整个山头，看起来美丽极了。,Everyone in the class climbed the hill.,班上每个人都爬上了这个山坡。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hill,269319,391590,https://tatoeba.org/en/sentences/show/269319,https://tatoeba.org/en/sentences/show/391590,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hill,62926,798322,https://tatoeba.org/en/sentences/show/62926,https://tatoeba.org/en/sentences/show/798322,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1595,hillside,'hilsaid,n. the side or slope of a hill,"n. 山坡, 山腹",,1,,gk cet4 cet6,6497,6756,s:hillsides,,,The hillside had torrential flooding from the west.,山坡让滔滔的洪水往西流,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hillside,7837601,3690032,https://tatoeba.org/en/sentences/show/7837601,https://tatoeba.org/en/sentences/show/3690032,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,1596,hilly,'hili,s having hills and crags,"a. 多丘陵的, 多山岗的, 险峻的",,1,,gk toefl,15079,15597,r:hillier/t:hilliest,,,Chongqing is a hilly city with winding streets.,重庆是一座丘陵的城市，道路弯弯曲曲的。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hilly,2228189,2228186,https://tatoeba.org/en/sentences/show/2228189,https://tatoeba.org/en/sentences/show/2228186,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,1597,him,him,pron. Them. See Hem.\npron. The objective case of he. See He.,pron. 他,,5,1,zk gk,0,68,s:hims,,,Whatever you said to him made him feel better.,你对他说的话让他感觉好多了。,You must return the book to him.,这本书你该还给他。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,him,17757,402930,https://tatoeba.org/en/sentences/show/17757,https://tatoeba.org/en/sentences/show/402930,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,him,16571,817376,https://tatoeba.org/en/sentences/show/16571,https://tatoeba.org/en/sentences/show/817376,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1598,himself,him'self,"pron. An emphasized form of the third person masculine\n   pronoun; -- used as a subject usually with he; as, he himself will bear\n   the blame; used alone in the predicate, either in the nominative or\n   objective case; as, it is himself who saved himself.\npron. One's true or real character; one's natural temper and\n   disposition; the state of being in one's right or sane mind (after\n   unconsciousness, passion, delirium, or abasement); as, the man has come\n   to himself.\npron. pl. Alt. of Himselven","pron. 他自己, 他亲自",,5,1,zk gk,286,367,,,,He made himself heard across the room.,他让对面的房间都能听到他的声音。,He had kept the secret to himself.,他保守著这个秘密。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,himself,303415,802530,https://tatoeba.org/en/sentences/show/303415,https://tatoeba.org/en/sentences/show/802530,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,himself,302960,889795,https://tatoeba.org/en/sentences/show/302960,https://tatoeba.org/en/sentences/show/889795,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1599,hire,haiә,n. a newly hired employee\nn. the act of hiring something or someone\nv. engage or hire for work,"n. 租金, 租用, 雇用\nvt. 雇请, 出租\nvi. 受雇",,3,1,gk cet4 cet6 ky,3488,1491,d:hired/p:hired/i:hiring/3:hires/s:hires,,,"If he's fluent in English, I'll hire him.",如果他说得一口流利的英文，我就请他为我工作。,To hire a good lawyer? Al-Sayib asked.,要雇用一个好的律师? Al-Sayib问。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hire,480328,1225670,https://tatoeba.org/en/sentences/show/480328,https://tatoeba.org/en/sentences/show/1225670,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hire,589306,778705,https://tatoeba.org/en/sentences/show/589306,https://tatoeba.org/en/sentences/show/778705,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1600,his,hiz,"pron. Belonging or pertaining to him; -- used as a pronominal\n   adjective or adjective pronoun; as, tell John his papers are ready;\n   formerly used also for its, but this use is now obsolete.\npron. The possessive of he; as, the book is his.",pron. 他的\n[化] 组氨酸,,5,1,zk gk,25,25,,,,You should ask your father for his advice and follow it.,你应该问你父亲的忠告并遵守它。,You can get in touch with him at his home tonight.,今晚你可以在他家联络到他。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,his,16739,775838,https://tatoeba.org/en/sentences/show/16739,https://tatoeba.org/en/sentences/show/775838,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,his,16125,332948,https://tatoeba.org/en/sentences/show/16125,https://tatoeba.org/en/sentences/show/332948,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1601,history,'histәri,n. the aggregate of past events\nn. a record or narrative description of past events\nn. the discipline that records and interprets past events involving human beings\nn. the continuum of events occurring in succession leading from the past to the present and even into the future,"n. 历史, 过去, 经历, 发展过程, 历史学, 过去的事, 历史记录\n[计] 历史记录",,5,1,zk gk cet4 cet6 ky ielts,496,350,s:histories,,,Let's take 'English history' as a topic today.,今天咱们以「英国历史」为主题。,The space race was an exciting time in history.,太空跑步是历史上激动人心的时刻。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,history,754946,754944,https://tatoeba.org/en/sentences/show/754946,https://tatoeba.org/en/sentences/show/754944,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,history,601965,818822,https://tatoeba.org/en/sentences/show/601965,https://tatoeba.org/en/sentences/show/818822,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1602,hit,hit,n. (baseball) a successful stroke in an athletic contest (especially in baseball)\nn. the act of contacting one thing with another\nn. a conspicuous success\nn. a dose of a narcotic drug,"n. 打击, 打, 冲撞, 讽刺\nvt. 打, 打击, 碰撞, 打中, 袭击, 偶然碰上\nvi. 打, 打中, 打击, 碰撞, 偶然碰上\n[计] 击中; 找到; 瞬时打扰",,5,1,zk gk cet4 cet6 ky ielts,927,535,p:hit/0:hit/1:pd/d:hit/i:hitting/3:hits/s:hits,,,"When Dad finds out what you've done, he's going to hit the roof.",当爸爸发现你做了什么的时候，他会发疯的。,"By lack of attention, she hit the post with her car.",她心不在焉的把车子撞在了柱子上。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hit,602001,818840,https://tatoeba.org/en/sentences/show/602001,https://tatoeba.org/en/sentences/show/818840,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hit,471396,471441,https://tatoeba.org/en/sentences/show/471396,https://tatoeba.org/en/sentences/show/471441,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1603,hive,haiv,"n. a teeming multitude\nv. store, like bees\nv. move together in a hive or as if in a hive\nv. gather into a hive","n. 蜂房, 闹区, 蜜蜂群\nvi. 进入蜂房, 储藏蜜于蜂房, 如蜂般群居\nvt. 使进蜂房, 储备\n[计] 蜂巢",,1,,gk toefl gre,11665,11401,s:hives/d:hived/i:hiving/p:hived/3:hives,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gk,高考英语词库,all,全部,1604,hobby,'hɒbi,n. a child's plaything consisting of an imitation horse mounted on rockers; the child straddles it and pretends to ride\nn. small Old World falcon formerly trained and flown at small birds,"n. 嗜好, 癖好, 爱好",,2,1,zk gk ielts,6000,6554,s:hobbies,,,My hobby is taking pictures of wild flowers.,我的业余爱好是拍野花的照片。,"No hobby is as cheap as reading, nor provides such long lasting enjoyment.",没有任何娱乐像阅读这般廉价，也没有任何愉悦像阅读这般持久。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hobby,251151,334391,https://tatoeba.org/en/sentences/show/251151,https://tatoeba.org/en/sentences/show/334391,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hobby,2249464,1873076,https://tatoeba.org/en/sentences/show/2249464,https://tatoeba.org/en/sentences/show/1873076,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1605,hold,hәuld,n. power by which something or someone is affected or dominated\nn. a stronghold\nn. a cell in a jail or prison\nv. have or hold in one's hands or grip,"n. 把握, 把持力, 柄, 控制, 掌握, 监禁\nvt. 保存, 握住, 拿住, 占据, 持有, 拥有\nvi. 支持, 持续, 有效\nn. 保留\n[计] 保留",,4,1,zk gk ielts gre,178,213,d:held/p:held/i:holding/3:holds/s:holds,,,I need someone to hold me and tell me everything will be alright.,我需要某人抱着我并对我说一切会顺利的。,He couldn't hold his temper any longer.,他再也忍不住气了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hold,757813,757998,https://tatoeba.org/en/sentences/show/757813,https://tatoeba.org/en/sentences/show/757998,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hold,614436,336439,https://tatoeba.org/en/sentences/show/614436,https://tatoeba.org/en/sentences/show/336439,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1606,hole,hәul,n. an opening into or through something\nn. an opening deliberately made in or through something\nn. one playing period (from tee to green) on a golf course\nn. an unoccupied space,"n. 孔, 洞, 穴, 漏洞\nvt. 挖洞, 掘坑\nvi. 进洞, 凿洞",,4,1,zk gk cet4 cet6 ky,1329,1213,s:holes/p:holed/d:holed/i:holing/3:holes,,,Time passes more slowly around a black hole.,黑洞周围的时间要流逝得慢得多。,There is a hole in your sock.,你的袜子破了一个洞呀。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hole,8705952,8706830,https://tatoeba.org/en/sentences/show/8705952,https://tatoeba.org/en/sentences/show/8706830,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hole,18089,8593083,https://tatoeba.org/en/sentences/show/18089,https://tatoeba.org/en/sentences/show/8593083,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1607,holiday,'hɒlәdi,n. a day on which work is suspended by law or custom,"n. 假日, 假期, 节日\nvi. 度假",,4,1,zk gk ielts,948,1963,s:holidays/i:holidaying/3:holidays/p:holidayed/d:holidayed,,,I decided not to go on holiday this year.,我决定今年不休假。,I went on holiday to Scotland this summer.,这个夏天，我去苏格兰度假了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,holiday,12422277,12424595,https://tatoeba.org/en/sentences/show/12422277,https://tatoeba.org/en/sentences/show/12424595,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,holiday,10605020,710307,https://tatoeba.org/en/sentences/show/10605020,https://tatoeba.org/en/sentences/show/710307,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1608,holy,'hәuli,a. belonging to or derived from or associated with a divine power,"a. 神圣的, 圣洁的, 至善的\nn. 神圣的东西",,3,1,gk cet4 cet6 ky,2701,2375,t:holiest/r:holier/s:holies,,,Jerusalem is the Holy City of the Jews.,耶路撒冷是犹太人的圣城。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,holy,2744035,9961273,https://tatoeba.org/en/sentences/show/2744035,https://tatoeba.org/en/sentences/show/9961273,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
gk,高考英语词库,all,全部,1609,home,hәum,n. where you live at a particular time\nn. the country or state or city where you live\nn. place where something began and flourished\nn. an environment offering affection and security,"n. 家, 避难所, 故乡\na. 家庭的, 国内的, 打中目标的\nadv. 在家, 在本国, 打中目标地\n[计] 返回始位",,1,1,zk gk,222,224,s:homes/i:homing/p:homed/3:homes/d:homed,,,I called at Nancy's house on my way home from school.,在放学回家的路上，我拜访了Nancy家。,I'll call by the post office on the way home.,我回家时会顺道去一去邮政局。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,home,21571,1974788,https://tatoeba.org/en/sentences/show/21571,https://tatoeba.org/en/sentences/show/1974788,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,home,20451,348623,https://tatoeba.org/en/sentences/show/20451,https://tatoeba.org/en/sentences/show/348623,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1610,homeland,'hәumlænd,n the country where you were born,"n. 本国, 故国",,2,,gk,8870,4149,s:homelands,,,"The security level, as established by the Department of Homeland Security, is orange.",根据国土安全部的规定，目前的安全水准是橙色等级。,I suddenly feel nostalgic for my homeland.,我突然很想念我的故乡。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,homeland,418942,418945,https://tatoeba.org/en/sentences/show/418942,https://tatoeba.org/en/sentences/show/418945,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,homeland,11290549,9989956,https://tatoeba.org/en/sentences/show/11290549,https://tatoeba.org/en/sentences/show/9989956,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1611,hometown,hәum'taun,n. the town (or city) where you grew up or where you have your principal residence,"n. 故乡, 家乡",,1,,zk gk,33112,5471,,,,He visited his hometown for the first time in ten years.,他10年中第一次访问他的故乡。,He lives far away from his hometown.,他住得离老家很远。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hometown,288368,819666,https://tatoeba.org/en/sentences/show/288368,https://tatoeba.org/en/sentences/show/819666,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,hometown,296161,10048849,https://tatoeba.org/en/sentences/show/296161,https://tatoeba.org/en/sentences/show/10048849,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
gk,高考英语词库,all,全部,1612,homework,'hәumwә:k,n. preparatory school work done outside school (especially at home),"n. 家庭作业, 家里做的工作\n[经] 家庭作业",,1,1,zk gk ielts,6447,4778,s:homeworks/i:homeworking,,,I promised to help my brother with his homework.,我答应了弟弟教他做功课。,I read the book after I had finished my homework.,我做完我的功课后，就读这本书。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,homework,259579,337327,https://tatoeba.org/en/sentences/show/259579,https://tatoeba.org/en/sentences/show/337327,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,homework,258554,332598,https://tatoeba.org/en/sentences/show/258554,https://tatoeba.org/en/sentences/show/332598,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
