official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
toefl,托福词库,all,全部,3574,intruder,in'tru:dә,n. someone who intrudes on the privacy or property of another without permission,"n. 侵入者, 干扰者, 妨碍者\n[计] 入侵者",,1,,toefl,8613,9021,s:intruders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3575,intruding,in'tru:diŋ,s. projecting inward,"v. 侵入, 侵扰, 打扰( intrude的现在分词); 把…强加于",,,,toefl,38634,37794,0:intrude/1:i/i:intruding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3576,intrusion,in'tru:ʒәn,n. entrance by force or without permission or welcome\nn. the forcing of molten rock into fissures or between strata of an earlier rock formation\nn. rock produced by an intrusive process,"n. 闯入, 侵扰\n[医] [向内]突入",,1,,toefl,7694,8731,s:intrusions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3577,intuition,.intju:'iʃәn,n. instinctive knowing (without the use of rational processes)\nn. an impression that something might be the case,"n. 直觉, 直觉的知识",,1,,cet6 ky toefl ielts gre,7905,8521,s:intuitions,,,By intuition he knew she was lying.,他凭直觉发现她在撒谎。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,intuition,301664,9955893,https://tatoeba.org/en/sentences/show/301664,https://tatoeba.org/en/sentences/show/9955893,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3578,inundate,'inʌndeit,"v. fill or cover completely, usually with water","vt. 浸水, 泛滥, 淹没, 使充满",,1,,toefl ielts gre,13958,13018,d:inundated/p:inundated/i:inundating/3:inundates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3579,inure,i'njuә,v. cause to accept or become hardened to; habituate,vt. 使习惯于\nvi. 生效,,,,toefl,38476,26829,d:inured/p:inured/i:inuring/3:inures,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3580,invade,in'veid,"v. march aggressively into another's territory by military force for the purposes of conquest and occupation\nv. occupy in large numbers or live on a host\nv. penetrate or assault, in a harmful or injurious way","vt. 侵入, 拥入, 侵略, 侵袭\n[法] 强入, 侵犯, 侵略",,2,,cet4 cet6 ky toefl ielts gre,5557,4510,p:invaded/d:invaded/i:invading/3:invades,,,People shouldn't be allowed to invade countries whose names they can't pronounce correctly.,人们不应该侵犯自己读不正确名字的国家。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,invade,5066861,5067372,https://tatoeba.org/en/sentences/show/5066861,https://tatoeba.org/en/sentences/show/5067372,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3581,invader,in'veidә,n. someone who enters by force in order to conquer,n. 侵略者\n[化] 侵入物,,1,,toefl,11223,9804,s:invaders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3582,invalid,in'vælid,"n. someone who is incapacitated by a chronic illness or injury\nv. force to retire, remove from active duty, as of firemen\na. having no cogency or legal force\ns. no longer valid","n. 病人, 残废者\na. 有病的, 无效的",,1,,cet6 ky toefl ielts,7986,17470,s:invalids/i:invaliding/p:invalided/3:invalids/d:invalided,,,My credit card was invalid.,我的信用卡无效。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,invalid,11750250,11750249,https://tatoeba.org/en/sentences/show/11750250,https://tatoeba.org/en/sentences/show/11750249,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3583,invalidate,in'vælideit,v. declare invalid\nv. show to be invalid\nv. take away the legal force of or render ineffective,"vt. 使无效\n[法] 使无效, 使无效力, 使作废",,,,toefl,14319,14552,d:invalidated/3:invalidates/p:invalidated/i:invalidating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3584,invaluable,in'væljuәbl,"s. having incalculable monetary, intellectual, or spiritual worth","a. 无价的, 价值无法衡量的",,1,,cet6 ky toefl ielts,6383,10081,,,,The Internet is an invaluable source of information.,互联网是一种无法估量的信息资源。,His help has been invaluable.,他的援助真是雪中送炭。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,invaluable,65745,335324,https://tatoeba.org/en/sentences/show/65745,https://tatoeba.org/en/sentences/show/335324,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,invaluable,285581,2393874,https://tatoeba.org/en/sentences/show/285581,https://tatoeba.org/en/sentences/show/2393874,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3585,invariable,in'vєәriәbl,a. not liable to or capable of change,"n. 不变的东西, 常数\na. 不变的, 常数的",,,,ky toefl,20215,32543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3586,invariably,in'vєәriәbli,"r without variation or change, in every case","adv. 不变化地, 恒定地, 始终如一地",,2,,cet6 ky toefl ielts,4099,7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3587,invasion,in'veiʒәn,n. the act of invading; the act of an army that invades for conquest or plunder\nn. any entry into an area not previously occupied\nn. (pathology) the spread of pathogenic microorganisms or malignant cells to new sites in the body,"n. 侵犯, 侵入, 侵害\n[医] 侵袭, 侵入, 发病",,3,,cet4 cet6 ky toefl,3416,3295,s:invasions,,,Tatoeba: As if the geek invasion wasn't enough.,Tatoeba:好像怪客入侵还不够似的。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,invasion,451562,808627,https://tatoeba.org/en/sentences/show/451562,https://tatoeba.org/en/sentences/show/808627,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3588,inventory,'invәntәri,n. a detailed list of all the items in stock\nn. (accounting) the value of a firm's current assets including raw materials and work in progress and finished goods\nn. making an itemized list of merchandise or supplies on hand\nv. make or include in an itemized record or report,"n. 详细目录, 存货清单\nvt. 列入详细目录, 清点存货\n[计] 存货清单",,2,,cet6 ky toefl ielts gre,7219,3967,s:inventories/p:inventoried/d:inventoried/i:inventorying/3:inventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3589,inverse,in'vә:s,n. something inverted in sequence or character or effect\ns. reversed (turned backward) in order or nature or effect\na. opposite in nature or effect or relation to another quantity,"a. 倒转的, 相反的\nn. 反向, 反面\n[计] 反白, 反色",,,,cet4 ky toefl gre,15867,16580,s:inverses,,,The inverse of a non-square matrix is a dangerous thing.,非方矩阵的逆阵是一个危险的东西。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,inverse,396116,396119,https://tatoeba.org/en/sentences/show/396116,https://tatoeba.org/en/sentences/show/396119,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3590,invert,in'vә:t,"v. make an inversion (in a musical composition)\nv. reverse the position, order, relation, or condition of","a. 转化的\nvt. 使反转, 使颠倒, 使转化\nn. 颠倒的事物\n[计] 倒置; 反转",,1,,cet6 ky toefl ielts gre,20592,15967,i:inverting/s:inverts/p:inverted/3:inverts/d:inverted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3591,invertebrate,in'vә:tәbrit,n. any animal lacking a backbone or notochord; the term is not used as a scientific classification\na. lacking a backbone or spinal column,"a. 无脊椎的, 无骨气的\nn. 无脊椎动物, 无骨气的人",,,,toefl gre,17362,18039,s:invertebrates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3592,investigate,in'vestigeit,v. investigate scientifically\nv. conduct an inquiry or investigation of,"v. 调查, 审查",,4,1,cet4 cet6 ky toefl ielts gre,1708,1802,d:investigated/i:investigating/p:investigated/3:investigates,,,A committee was constituted to investigate prices.,为了调查物价，成立了一个委员会。,He announced that he would come at once and investigate the matter.,他宣布他将立刻来调查此事。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,investigate,319939,351235,https://tatoeba.org/en/sentences/show/319939,https://tatoeba.org/en/sentences/show/351235,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,investigate,405048,785188,https://tatoeba.org/en/sentences/show/405048,https://tatoeba.org/en/sentences/show/785188,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3593,investigation,in.vesti'geiʃәn,n. the work of inquiring into something thoroughly and systematically,"n. 调查, 审查\n[医] 调查, 调查研究",,,1,cet4 cet6 toefl ielts,1401,1175,s:investigations,,,It is clearly shown in Johnson's investigation that passive smoking is very harmful.,在Johnson的调查里，明确地证明了二手烟是很有害的。,The report proved true as a result of their investigation.,他们的调查结果显示这篇报导是真实的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,investigation,52803,838835,https://tatoeba.org/en/sentences/show/52803,https://tatoeba.org/en/sentences/show/838835,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,investigation,305266,1928618,https://tatoeba.org/en/sentences/show/305266,https://tatoeba.org/en/sentences/show/1928618,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3594,inviting,in'vaitiŋ,a. attractive and tempting,"a. 引人动心的, 有魅力的\n[法] 诱惑人的, 动人心的",,1,,toefl,11167,9809,0:invite/1:i/i:inviting,,,Thank you for inviting me to dinner.,谢谢你邀请我吃饭。,Thank you for inviting me to the party.,感谢你请我来参加派对。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,inviting,324609,1541584,https://tatoeba.org/en/sentences/show/324609,https://tatoeba.org/en/sentences/show/1541584,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,inviting,35673,343965,https://tatoeba.org/en/sentences/show/35673,https://tatoeba.org/en/sentences/show/343965,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3595,invocation,.invәu'keiʃәn,n. a prayer asking God's help as part of a religious service\nn. an incantation used in conjuring or summoning a devil\nn. the act of appealing for help,"n. 祈祷, 符咒",,,,toefl,20987,15173,s:invocations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3596,invoke,in'vәuk,v. cite as an authority; resort to,"vt. 祈求, 恳求, 实行, 援引, 引起\n[计] 调用; 请求",,1,,toefl gre,5725,5414,d:invoked/i:invoking/p:invoked/3:invokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3597,involuntary,in'vɒlәntәri,a. not subject to the control of the will\na. controlled by the autonomic nervous system; without conscious control,"a. 自然而然的, 无意识的, 不知不觉的, 偶然的, 不随意的\n[医] 不随意的",,1,,toefl gre,9830,11042,,,,"Any emotion, if it is sincere, is involuntary.",任何情绪，只要它是真诚的，就说明它是发自内心的自然流露。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,involuntary,667888,2426075,https://tatoeba.org/en/sentences/show/667888,https://tatoeba.org/en/sentences/show/2426075,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3598,involve,in'vɒlv,v. connect closely and often incriminatingly\nv. engage as a participant\nv. contain as a part\nv. occupy or engage the interest of,"vt. 包括, 使陷于, 潜心于, 包围\n[医] 累及, 牵涉, 包含",,4,1,cet4 cet6 ky toefl ielts,419,656,d:involved/i:involving/3:involves/p:involved,,,Whichever way we choose will involve danger.,不管我们选哪条路，都会有危险。,Does your family background involve Chinese medicine?,您的家族史跟中医有没有关系？,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,involve,37492,846752,https://tatoeba.org/en/sentences/show/37492,https://tatoeba.org/en/sentences/show/846752,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,involve,827187,827186,https://tatoeba.org/en/sentences/show/827187,https://tatoeba.org/en/sentences/show/827186,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3599,involved,in'vɔlvd,a. connected by participation or association or use\ns. entangled or hindered as if e.g. in mire\ns. emotionally involved\ns. enveloped,"a. 难懂的, 复杂的, 不易懂的, 卷入...之中的, 累及..., 与...有关, 被纠缠的\n[计] 包含, 涉及",,4,,toefl,1031,1174,0:involve/1:dp/d:involved/p:involved,,,My father is very much involved in the stock market now.,我爸爸现在非常专注于股市。,Not only you but also I was involved.,不止你， 连我也被牵连了。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,involved,251678,333572,https://tatoeba.org/en/sentences/show/251678,https://tatoeba.org/en/sentences/show/333572,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,involved,16730,1448910,https://tatoeba.org/en/sentences/show/16730,https://tatoeba.org/en/sentences/show/1448910,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3600,ion,'aiәn,n. a particle that is electrically charged (positive or negative); an atom or molecule or group that has lost or gained one or more electrons,n. 离子\n[化] 离子,,1,,cet6 toefl,6303,10273,s:ions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3601,ionosphere,ai'ɒnә.sfiә,n. the outer region of the Earth's atmosphere; contains a high concentration of free electrons,n. 电离层\n[化] 电离层,,,,toefl,0,31313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3602,ironic,aiә'rɔnik,s. characterized by often poignant difference or incongruity between what is expected and what actually is,"a. 冷嘲的, 挖苦的, 反话的, 讽刺的, 令人啼笑皆非的, 出乎意料的",,2,,ky toefl gre,6857,5450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3603,irony,'aiәrәni,n. incongruity between what might be expected and what actually occurs\nn. a trope that involves incongruity between what is expected and what occurs,"n. 反语, 讽刺, 具有讽刺意味的事",,2,,cet6 ky toefl ielts gre,5633,4338,s:ironies,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3604,irradiate,i'reidieit,v. cast rays of light upon\nv. expose to radiation,"vt. 照耀, 启发, 使灿烂, 放射\nvi. 发光, 变灿烂",,1,,toefl gre,24681,26774,d:irradiated/i:irradiating/p:irradiated/3:irradiates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3605,irreconcilable,i'rekәnsailәbl,a. impossible to reconcile,"a. 不能和解的, 不能协调的, 矛盾的",,,,toefl gre,20139,19521,s:irreconcilables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3606,irregular,i'regjulә,n. merchandise that has imperfections; usually sold at a reduced price without the brand name\na. contrary to rule or accepted order or general practice\ns. not occurring at expected times\na. (used of the military) not belonging to or engaged in by regular army forces,"n. 不规则物, 不合规格之物\na. 不规则的, 不整齐的, 不合法的",,2,,cet4 cet6 toefl ielts,7020,8410,s:irregulars,,,I don't like learning irregular verbs.,我不喜欢学习不规则动词。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,irregular,1802,502742,https://tatoeba.org/en/sentences/show/1802,https://tatoeba.org/en/sentences/show/502742,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3607,irregularly,,r. in an irregular manner\nr. having an irregular form\nr. in an irregular manner,"adv. 不规则, 不整齐, 不合法",,,,toefl,18955,21327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3608,irrelevant,i'relәvәnt,a. having no bearing on or connection with the subject at issue,"a. 不恰当的, 无关系的, 不相干的\n[法] 无关的, 不相干的, 离题的",,2,,toefl,4498,5782,,,,Sometimes I find that I basically have no time to pay attention to irrelevant trivia.,有时候发现自己基本上没有时间顾及一些无关紧要的琐事。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,irrelevant,2628657,2615132,https://tatoeba.org/en/sentences/show/2628657,https://tatoeba.org/en/sentences/show/2615132,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3609,irreparable,i'repәrәbl,"a. impossible to repair, rectify, or amend","a. 不能修补的, 不能挽回的\n[法] 不可弥补的, 不可挽回的",,1,,toefl,20563,20436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3610,irrepressible,.iri'presәbl,s. impossible to repress or control,"a. 约束不住的, 抑制不住的",,,,toefl gre,19341,20380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3611,irreproachable,.iri'prәutʃәbl,s free of guilt; not subject to blame,"a. 不可非难的, 无缺点的, 无过失的",,,,toefl,41580,39794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3612,irresistible,.iri'zistәbl,a. impossible to resist; overpowering\ns. overpoweringly attractive,"a. 不可抵抗的, 不能压制的\n[经] 不可抗力",,2,,toefl,8738,9066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3613,irresolute,i'rezәlu:t,a. uncertain how to act or proceed,"a. 无决断的, 优柔寡断的, 踌躇不定的",,,,toefl,36994,38088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3614,irresponsible,.iri'spɔnsәbl,a. showing lack of care for consequences,a. 不负责任的；不可靠的,,1,,toefl,9494,7972,,,,I am alarmed by your irresponsible attitude.,我对你不负责任的态度感到惊讶。,Have you always been this irresponsible?,你一直以来都这么不负责吗？,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,irresponsible,287589,846786,https://tatoeba.org/en/sentences/show/287589,https://tatoeba.org/en/sentences/show/846786,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,irresponsible,12283025,12283027,https://tatoeba.org/en/sentences/show/12283025,https://tatoeba.org/en/sentences/show/12283027,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
toefl,托福词库,all,全部,3615,irreverence,i'revәrәns,n. an irreverent mental attitude\nn. a disrespectful act,"n. 不敬, 非礼, 不敬行为",,,,toefl,34559,25545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3616,irreverent,i'revәrәnt,a. showing lack of due respect or veneration,"a. 不敬的, 不逊的, 无礼的",,1,,toefl,19937,16657,s:irreverents,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3617,irreversible,",iri'vә:sәbl,-sib-",a. incapable of being reversed,"a. 不可逆的, 不可改变的, 不能倒置的, 不能翻转的, 不能倒转的, 不可撤销的\n[计] 不可逆的",,1,,toefl,11691,12545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3618,irrevocable,i'revәkәbl,a. incapable of being retracted or revoked,"a. 不能挽回的, 不能取消的, 不能变更的\n[经] 不能撤销的, 不能恢复的",,1,,toefl gre,19076,19624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3619,irrigate,'irigeit,"v. supply with a constant flow or sprinkling of some liquid, for the purpose of cooling, cleansing, or disinfecting","vt. 灌溉, 冲洗伤口, 使清新\nvi. 灌溉",,1,,gk ky toefl gre,26536,16313,d:irrigated/i:irrigating/p:irrigated/3:irrigates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3620,irrigation,.iri'geiʃәn,n. supplying dry land with water by means of ditches etc\nn. (medicine) cleaning a wound or body organ by flushing or washing out with water or a medicated solution,"n. 灌溉, 冲洗\n[医] 冲洗法, 灌溉",,,,gk cet6 toefl ielts,12413,6974,s:irrigations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3621,irritable,'iritәbl,s. abnormally sensitive to a stimulus,"a. 易怒的, 急躁的\n[医] 应激性的, 过敏的",,1,,toefl ielts gre,11965,14272,,,,He is always a little irritable in the morning.,他早上总是有点脾气暴躁。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,irritable,1790821,843504,https://tatoeba.org/en/sentences/show/1790821,https://tatoeba.org/en/sentences/show/843504,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3622,irritate,'iriteit,"v. excite to an abnormal condition, or chafe or inflame\nv. excite to some characteristic action or condition, such as motion, contraction, or nervous impulse, by the application of a stimulus","vt. 激怒, 使发怒, 使兴奋, 使发炎\nvi. 引起不快",,2,1,cet6 ky toefl ielts gre,7783,8466,d:irritated/p:irritated/3:irritates/i:irritating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3623,irritating,'iriteitiŋ,"s. (used of physical stimuli) serving to stimulate or excite\ns. causing physical discomfort; they can be very painful""","a. 刺激的, 使愤怒的, 气人的",,,1,toefl,9510,12492,0:irritate/1:i/i:irritating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3624,isolate,'aisәleit,v. place or set apart\nv. obtain in pure form\nv. separate (experiences) from the emotions relating to them,"vt. 使隔离, 使孤立, 使绝缘\nn. 隔离种群",,1,,cet4 cet6 ky toefl ielts gre,3830,3963,d:isolated/p:isolated/3:isolates/i:isolating/s:isolates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toefl,托福词库,all,全部,3625,isolated,'aisәleitid,s. not close together in time\ns. cut off or left behind\ns. under forced isolation especially for health reasons,"a. 孤立的, 孤零零的\n[计] 隔离的, 绝缘的",,2,,toefl ielts,4105,4604,0:isolate/1:dp/d:isolated/p:isolated,,,Several cottages have been isolated by the flood water.,好几间小屋被洪水孤立起来了。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,isolated,24660,847808,https://tatoeba.org/en/sentences/show/24660,https://tatoeba.org/en/sentences/show/847808,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
toefl,托福词库,all,全部,3626,isolation,.aisә'leiʃәn,n. a state of separation between persons or groups\nn. a feeling of being disliked and alone\nn. the act of isolating something; setting something apart from others\nn. (psychiatry) a defense mechanism in which memory of an unacceptable act or impulse is separated from the emotion originally associated with it,"n. 隔绝, 孤立, 隔离\n[化] 分离; 生物分离",,2,,toefl ielts,3666,4276,s:isolations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
